Iso3_code,Country,Region,Subregion,Indicator,Year,VALUE
TJK,Tajikistan,Asia,Central Asia,Persons prosecuted,2011,44
TJK,Tajikistan,Asia,Central Asia,Detected trafficking victims,2012,12
TJK,Tajikistan,Asia,Central Asia,Offences of trafficking in persons,2012,22
TJK,Tajikistan,Asia,Central Asia,Persons brought into formal contact,2012,22
TJK,Tajikistan,Asia,Central Asia,Persons convicted,2012,22
TJK,Tajikistan,Asia,Central Asia,Persons prosecuted,2012,22
TJK,Tajikistan,Asia,Central Asia,Detected trafficking victims,2013,22
TJK,Tajikistan,Asia,Central Asia,Offences of trafficking in persons,2013,31
TJK,Tajikistan,Asia,Central Asia,Persons brought into formal contact,2013,31
TJK,Tajikistan,Asia,Central Asia,Persons convicted,2013,31
TJK,Tajikistan,Asia,Central Asia,Persons prosecuted,2013,31
TJK,Tajikistan,Asia,Central Asia,Detected trafficking victims,2014,51
TJK,Tajikistan,Asia,Central Asia,Offences of trafficking in persons,2014,23
TJK,Tajikistan,Asia,Central Asia,Persons brought into formal contact,2014,23
TJK,Tajikistan,Asia,Central Asia,Persons convicted,2014,23
TJK,Tajikistan,Asia,Central Asia,Persons prosecuted,2014,23
TJK,Tajikistan,Asia,Central Asia,Detected trafficking victims,2015,39
TJK,Tajikistan,Asia,Central Asia,Offences of trafficking in persons,2015,10
TJK,Tajikistan,Asia,Central Asia,Persons brought into formal contact,2015,10
TJK,Tajikistan,Asia,Central Asia,Persons convicted,2015,10
TJK,Tajikistan,Asia,Central Asia,Persons prosecuted,2015,10
TJK,Tajikistan,Asia,Central Asia,Detected trafficking victims,2016,29
TJK,Tajikistan,Asia,Central Asia,Offences of trafficking in persons,2016,18
TJK,Tajikistan,Asia,Central Asia,Persons brought into formal contact,2016,24
TJK,Tajikistan,Asia,Central Asia,Persons convicted,2016,18
TJK,Tajikistan,Asia,Central Asia,Persons prosecuted,2016,24
TJK,Tajikistan,Asia,Central Asia,Detected trafficking victims,2017,79
TJK,Tajikistan,Asia,Central Asia,Offences of trafficking in persons,2017,62
TJK,Tajikistan,Asia,Central Asia,Persons brought into formal contact,2017,65
TJK,Tajikistan,Asia,Central Asia,Persons convicted,2017,52
TJK,Tajikistan,Asia,Central Asia,Persons prosecuted,2017,59
TJK,Tajikistan,Asia,Central Asia,Detected trafficking victims,2018,55
TJK,Tajikistan,Asia,Central Asia,Offences of trafficking in persons,2018,50
TJK,Tajikistan,Asia,Central Asia,Persons brought into formal contact,2018,47
TJK,Tajikistan,Asia,Central Asia,Persons convicted,2018,47
TJK,Tajikistan,Asia,Central Asia,Persons prosecuted,2018,43
TJK,Tajikistan,Asia,Central Asia,Detected trafficking victims,2019,45
TJK,Tajikistan,Asia,Central Asia,Offences of trafficking in persons,2019,42
TJK,Tajikistan,Asia,Central Asia,Persons brought into formal contact,2019,41
TJK,Tajikistan,Asia,Central Asia,Persons convicted,2019,41
TJK,Tajikistan,Asia,Central Asia,Persons prosecuted,2019,35
TJK,Tajikistan,Asia,Central Asia,Detected trafficking victims,2020,60
TJK,Tajikistan,Asia,Central Asia,Offences of trafficking in persons,2020,55
TJK,Tajikistan,Asia,Central Asia,Persons brought into formal contact,2020,34
TJK,Tajikistan,Asia,Central Asia,Persons convicted,2020,34
TJK,Tajikistan,Asia,Central Asia,Persons prosecuted,2020,28
TJK,Tajikistan,Asia,Central Asia,Detected trafficking victims,2021,71
TJK,Tajikistan,Asia,Central Asia,Offences of trafficking in persons,2021,42
TJK,Tajikistan,Asia,Central Asia,Persons brought into formal contact,2021,31
TJK,Tajikistan,Asia,Central Asia,Persons convicted,2021,31
TJK,Tajikistan,Asia,Central Asia,Persons prosecuted,2021,28
TKM,Turkmenistan,Asia,Central Asia,Detected trafficking victims,2014,22
TKM,Turkmenistan,Asia,Central Asia,Detected trafficking victims,2015,6
TKM,Turkmenistan,Asia,Central Asia,Detected trafficking victims,2016,6
TKM,Turkmenistan,Asia,Central Asia,Detected trafficking victims,2017,2
TKM,Turkmenistan,Asia,Central Asia,Offences of trafficking in persons,2017,2
TKM,Turkmenistan,Asia,Central Asia,Persons brought into formal contact,2017,2
TKM,Turkmenistan,Asia,Central Asia,Persons convicted,2017,2
TKM,Turkmenistan,Asia,Central Asia,Persons prosecuted,2017,2
TLS,Timor-Leste,Asia,South-eastern Asia,Detected trafficking victims,2015,20
TLS,Timor-Leste,Asia,South-eastern Asia,Detected trafficking victims,2016,18
TLS,Timor-Leste,Asia,South-eastern Asia,Detected trafficking victims,2017,2
TLS,Timor-Leste,Asia,South-eastern Asia,Offences of trafficking in persons,2017,2
TLS,Timor-Leste,Asia,South-eastern Asia,Persons brought into formal contact,2017,2
TLS,Timor-Leste,Asia,South-eastern Asia,Persons convicted,2017,2
TLS,Timor-Leste,Asia,South-eastern Asia,Persons prosecuted,2017,2
TON,Tonga,Oceania,Polynesia,Detected trafficking victims,2017,2
TON,Tonga,Oceania,Polynesia,Offences of trafficking in persons,2017,2
TON,Tonga,Oceania,Polynesia,Persons brought into formal contact,2017,2
TON,Tonga,Oceania,Polynesia,Persons convicted,2017,2
TON,Tonga,Oceania,Polynesia,Persons prosecuted,2017,2
TON,Tonga,Oceania,Polynesia,Detected trafficking victims,2018,2
TON,Tonga,Oceania,Polynesia,Offences of trafficking in persons,2018,2
TON,Tonga,Oceania,Polynesia,Persons brought into formal contact,2018,2
TON,Tonga,Oceania,Polynesia,Persons convicted,2018,2
TON,Tonga,Oceania,Polynesia,Persons prosecuted,2018,2
TON,Tonga,Oceania,Polynesia,Detected trafficking victims,2019,2
TON,Tonga,Oceania,Polynesia,Offences of trafficking in persons,2019,2
TON,Tonga,Oceania,Polynesia,Persons brought into formal contact,2019,2
TON,Tonga,Oceania,Polynesia,Persons convicted,2019,2
TON,Tonga,Oceania,Polynesia,Persons prosecuted,2019,2
TON,Tonga,Oceania,Polynesia,Detected trafficking victims,2020,2
TON,Tonga,Oceania,Polynesia,Offences of trafficking in persons,2020,2
TON,Tonga,Oceania,Polynesia,Persons brought into formal contact,2020,2
TON,Tonga,Oceania,Polynesia,Persons convicted,2020,2
TON,Tonga,Oceania,Polynesia,Persons prosecuted,2020,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Detected trafficking victims,2007,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons convicted,2007,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons prosecuted,2007,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Detected trafficking victims,2008,7
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons convicted,2008,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons prosecuted,2008,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Detected trafficking victims,2009,10
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons convicted,2009,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons prosecuted,2009,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Detected trafficking victims,2010,8
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons convicted,2010,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons prosecuted,2010,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Detected trafficking victims,2011,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Offences of trafficking in persons,2011,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons brought into formal contact,2011,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons convicted,2011,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons prosecuted,2011,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Detected trafficking victims,2012,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Offences of trafficking in persons,2012,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons brought into formal contact,2012,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons convicted,2012,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons prosecuted,2012,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Detected trafficking victims,2013,13
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Offences of trafficking in persons,2013,13
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons brought into formal contact,2013,11
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons convicted,2013,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons prosecuted,2013,10
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Detected trafficking victims,2014,5
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Offences of trafficking in persons,2014,5
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons brought into formal contact,2014,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons convicted,2014,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons prosecuted,2014,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Detected trafficking victims,2015,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Offences of trafficking in persons,2015,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons brought into formal contact,2015,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons convicted,2015,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons prosecuted,2015,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons convicted,2016,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Detected trafficking victims,2017,16
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons brought into formal contact,2017,38
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons convicted,2017,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons prosecuted,2017,6
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Detected trafficking victims,2018,15
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Offences of trafficking in persons,2018,15
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons brought into formal contact,2018,39
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons convicted,2018,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons prosecuted,2018,11
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Detected trafficking victims,2019,90
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Offences of trafficking in persons,2019,90
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons brought into formal contact,2019,23
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons convicted,2019,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Persons prosecuted,2019,7
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Detected trafficking victims,2020,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Offences of trafficking in persons,2020,2
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Detected trafficking victims,2021,25
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Offences of trafficking in persons,2021,25
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,2012,87
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,2014,2
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,2016,134
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,2017,285
TUN,Tunisia,Africa,Northern Africa,Offences of trafficking in persons,2017,285
TUN,Tunisia,Africa,Northern Africa,Persons prosecuted,2017,184
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,2018,383
TUN,Tunisia,Africa,Northern Africa,Offences of trafficking in persons,2018,383
TUN,Tunisia,Africa,Northern Africa,Persons brought into formal contact,2018,199
TUN,Tunisia,Africa,Northern Africa,Persons prosecuted,2018,199
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,2019,775
TUN,Tunisia,Africa,Northern Africa,Offences of trafficking in persons,2019,775
TUN,Tunisia,Africa,Northern Africa,Persons brought into formal contact,2019,841
TUN,Tunisia,Africa,Northern Africa,Persons prosecuted,2019,841
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,2020,181
TUN,Tunisia,Africa,Northern Africa,Offences of trafficking in persons,2020,181
TUN,Tunisia,Africa,Northern Africa,Persons brought into formal contact,2020,162
TUN,Tunisia,Africa,Northern Africa,Persons prosecuted,2020,162
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,2007,148
TUR,Türkiye,Asia,Western Asia,Persons convicted,2007,175
TUR,Türkiye,Asia,Western Asia,Persons prosecuted,2007,308
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,2008,120
TUR,Türkiye,Asia,Western Asia,Persons convicted,2008,159
TUR,Türkiye,Asia,Western Asia,Persons prosecuted,2008,253
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,2009,102
TUR,Türkiye,Asia,Western Asia,Persons convicted,2009,222
TUR,Türkiye,Asia,Western Asia,Persons prosecuted,2009,301
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,2010,58
TUR,Türkiye,Asia,Western Asia,Offences of trafficking in persons,2010,32
TUR,Türkiye,Asia,Western Asia,Persons brought into formal contact,2010,108
TUR,Türkiye,Asia,Western Asia,Persons convicted,2010,47
TUR,Türkiye,Asia,Western Asia,Persons prosecuted,2010,57
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,2011,82
TUR,Türkiye,Asia,Western Asia,Offences of trafficking in persons,2011,41
TUR,Türkiye,Asia,Western Asia,Persons brought into formal contact,2011,107
TUR,Türkiye,Asia,Western Asia,Persons convicted,2011,65
TUR,Türkiye,Asia,Western Asia,Persons prosecuted,2011,74
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,2012,55
TUR,Türkiye,Asia,Western Asia,Offences of trafficking in persons,2012,40
TUR,Türkiye,Asia,Western Asia,Persons brought into formal contact,2012,196
TUR,Türkiye,Asia,Western Asia,Persons convicted,2012,40
TUR,Türkiye,Asia,Western Asia,Persons prosecuted,2012,217
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,2013,21
TUR,Türkiye,Asia,Western Asia,Offences of trafficking in persons,2013,96
TUR,Türkiye,Asia,Western Asia,Persons brought into formal contact,2013,115
TUR,Türkiye,Asia,Western Asia,Persons convicted,2013,96
TUR,Türkiye,Asia,Western Asia,Persons prosecuted,2013,323
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,2014,50
TUR,Türkiye,Asia,Western Asia,Offences of trafficking in persons,2014,39
TUR,Türkiye,Asia,Western Asia,Persons brought into formal contact,2014,196
TUR,Türkiye,Asia,Western Asia,Persons convicted,2014,39
TUR,Türkiye,Asia,Western Asia,Persons prosecuted,2014,804
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,2015,108
TUR,Türkiye,Asia,Western Asia,Offences of trafficking in persons,2015,56
TUR,Türkiye,Asia,Western Asia,Persons brought into formal contact,2015,106
TUR,Türkiye,Asia,Western Asia,Persons convicted,2015,56
TUR,Türkiye,Asia,Western Asia,Persons prosecuted,2015,364
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,2017,303
TUR,Türkiye,Asia,Western Asia,Offences of trafficking in persons,2017,1118
TUR,Türkiye,Asia,Western Asia,Persons brought into formal contact,2017,358
TUR,Türkiye,Asia,Western Asia,Persons convicted,2017,41
TUR,Türkiye,Asia,Western Asia,Persons prosecuted,2017,225
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,2018,134
TUR,Türkiye,Asia,Western Asia,Offences of trafficking in persons,2018,63
TUR,Türkiye,Asia,Western Asia,Persons brought into formal contact,2018,391
TUR,Türkiye,Asia,Western Asia,Persons convicted,2018,70
TUR,Türkiye,Asia,Western Asia,Persons prosecuted,2018,350
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,2019,215
TUR,Türkiye,Asia,Western Asia,Offences of trafficking in persons,2019,80
TUR,Türkiye,Asia,Western Asia,Persons brought into formal contact,2019,377
TUR,Türkiye,Asia,Western Asia,Persons convicted,2019,48
TUR,Türkiye,Asia,Western Asia,Persons prosecuted,2019,227
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,2020,282
TUR,Türkiye,Asia,Western Asia,Offences of trafficking in persons,2020,42
TUR,Türkiye,Asia,Western Asia,Persons brought into formal contact,2020,126
TUR,Türkiye,Asia,Western Asia,Persons convicted,2020,30
TUR,Türkiye,Asia,Western Asia,Persons prosecuted,2020,349
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,2021,402
TUR,Türkiye,Asia,Western Asia,Offences of trafficking in persons,2021,102
TUR,Türkiye,Asia,Western Asia,Persons brought into formal contact,2021,371
TUR,Türkiye,Asia,Western Asia,Persons convicted,2021,72
TUR,Türkiye,Asia,Western Asia,Persons prosecuted,2021,285
TZA,United Republic of Tanzania,Africa,Sub-Saharan Africa,Offences of trafficking in persons,2010,2
TZA,United Republic of Tanzania,Africa,Sub-Saharan Africa,Persons convicted,2010,2
TZA,United Republic of Tanzania,Africa,Sub-Saharan Africa,Detected trafficking victims,2012,9
TZA,United Republic of Tanzania,Africa,Sub-Saharan Africa,Offences of trafficking in persons,2012,2
TZA,United Republic of Tanzania,Africa,Sub-Saharan Africa,Persons brought into formal contact,2012,5
TZA,United Republic of Tanzania,Africa,Sub-Saharan Africa,Persons convicted,2012,2
